lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type,Describe
19077608,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 1.5kW@10/1000us 1uA 28.2A@10/1000us 33V 40.6V 53.3V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS/ESD) ROHS
19077609,smtWeld,smtWeld,SMT,2,0,0.0,expand,
19077610,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 1.5kW@10/1000us 1uA 23.3A@10/1000us 40V 49.1V 64.5V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS/ESD) ROHS
19077611,smtWeld,smtWeld,SMT,2,0,0.0,expand,
20069125,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069126,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 PNP 100nA 120 150MHz 25V 300mW 500mA 500mV 5V PNP SOT-23 Bipolar (BJT) ROHS
20069127,smtWeld,smtWeld,SMT,10,10,0.0,expand,
20069128,smtWeld,smtWeld,SMT,5,2,0.0,expand,
20069129,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069130,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069131,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069132,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069133,smtWeld,smtWeld,SMT,5,2,0.0,expand,
20069134,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069135,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069136,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 PNP 100MHz 100mA 100nA 200mW 220 500mV 5V 65V PNP SOT-23 Bipolar (BJT) ROHS
20069137,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069138,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069139,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069140,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069141,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20069142,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069143,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069144,smtWeld,smtWeld,SMT,5,2,0.0,expand,
20069145,smtWeld,smtWeld,SMT,5,2,0.0,expand,
20069146,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069147,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069148,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069149,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 N-channel 1.5V 100mA 13pF 200mW 30V 4pF 8Ω@4V、13Ω@2.5V 9pF N-Channel SOT-323 MOSFETs ROHS
20069150,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20069151,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20069154,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 NPN 100 100MHz 100nA 300mW 45V 500mA 5V 700mV NPN SOT-23 Bipolar (BJT) ROHS
20069155,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20069156,smtWeld,smtWeld,SMT,5,2,0.0,expand,
20615778,smtWeld,smtWeld,SMT,20,12,0.0,expand,-55℃~+125℃ 10V 12pF 200nA 3.3V 6V 80W@8/20us 8A@8/20us Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 DFN0603-2L ESD and Surge Protection (TVS/ESD) ROHS
20615779,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20615780,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20615781,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20615782,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20615783,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20615784,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20615785,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20615786,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20615787,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+155℃ 10V 12A@8/20us 16.7V 200W@8/20us 200nA 20pF 7V Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 DFN1006-2L ESD and Surge Protection (TVS/ESD) ROHS
20615788,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+125℃ 200nA 22pF 6A@8/20us 7V 80W@8/20us 9.6V 9V、14V Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 DFN1006-2L ESD and Surge Protection (TVS/ESD) ROHS
20615790,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+125℃ 12V 12pF 15.8V 200W@8/20us 200nA 25.5V 8A@8/20us Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 DFN1006-2L ESD and Surge Protection (TVS/ESD) ROHS
20615791,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20615792,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20615795,smtWeld,smtWeld,SMT,10,5,0.0,expand,
20615796,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615797,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615798,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615799,smtWeld,smtWeld,SMT,5,4,0.0,expand,-55℃~+125℃ 1.55nF 12V 16.5V 1uA 210A@8/20us 30V 6kW@8/20us ESD IEC 61000-4-2、IEC 61000-4-5 Unidirectional DFN2020-3L ESD and Surge Protection (TVS/ESD) ROHS
20615800,smtWeld,smtWeld,SMT,5,4,0.0,expand,-55℃~+125℃ 0.4pF、0.8pF 10V 15V 1uA 5A@8/20us 5V 75W@8/20us ESD IEC 61000-4-2、IEC 61000-4-5 Unidirectional DFN2510-10L ESD and Surge Protection (TVS/ESD) ROHS
20615801,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615802,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615803,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+125℃ 100pF 10V 200nA 4.5V 400W@8/20us 40A@8/20us 7V Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 SOD-323 ESD and Surge Protection (TVS/ESD) ROHS
20615804,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615805,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615806,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615807,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615808,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615809,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615810,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615811,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615812,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615813,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615814,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615815,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615816,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615817,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615818,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615819,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615820,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615821,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20615822,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+125℃ 200nA 260W@8/20us 30pF 36V 45V 4A@8/20us 65V ESD IEC 61000-4-2、IEC 61000-4-5 Unidirectional SOD-523 ESD and Surge Protection (TVS/ESD) ROHS
20615823,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20615824,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20615825,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615826,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20615827,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615828,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615829,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20615830,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617908,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20617909,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20617910,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20617911,smtWeld,smtWeld,SMT,20,10,0.0,expand,
20617912,smtWeld,smtWeld,SMT,20,8,0.0,expand,
20617913,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617914,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617915,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617916,smtWeld,smtWeld,SMT,5,4,0.0,expand,-55℃~+125℃ 185A@8/20us 2.775kW@8/20us 200nA 4.5V 600pF 7V 7V、15V ESD IEC 61000-4-2、IEC 61000-4-5 Unidirectional SOD-323 ESD and Surge Protection (TVS/ESD) ROHS
20617917,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617918,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617919,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617920,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617921,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617922,smtWeld,smtWeld,SMT,20,6,0.0,expand,
20617923,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20617924,smtWeld,smtWeld,SMT,10,4,0.0,expand,
20617925,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617926,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617927,smtWeld,smtWeld,SMT,5,4,0.0,expand,
20617928,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22375287,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375288,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375289,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375290,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375291,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375292,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375293,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375294,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375295,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22375296,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 100Ω 2.28V~2.52V 2.4V 350mW 50uA@1V 600Ω SOD-123 Zener Diodes ROHS
22375297,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22375298,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22375299,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+150℃ 1 Independent 200mW 3.7V~4.1V 3.9V 3uA 600Ω 90Ω SOD-323 Zener Diodes ROHS
22375300,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22379454,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22379455,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379456,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379457,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379458,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379459,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379460,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379461,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379462,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379463,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379464,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379465,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 100nA@19V 22.8V~25.6V 24V 500mW 60Ω SOD-123 Zener Diodes ROHS
22379466,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379467,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379468,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 110Ω 120uA@1V 2.5V~2.9V 2.7V 500mW SOD-123 Zener Diodes ROHS
22379469,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22379470,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22379471,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22379472,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 Independent 100nA 28V~32V 300mW 300Ω 30V 80Ω SOT-23 Zener Diodes ROHS
22379473,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 Independent 15Ω 2uA 300mW 6.4V~7.2V 6.8V 80Ω SOT-23 Zener Diodes ROHS
22379474,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22379475,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 N-channel 1.3V 10pF 340mA 350mW 40pF 60V 900mΩ@10V、1.1Ω@4.5V N-Channel SOT-23 MOSFETs ROHS
22388837,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22392482,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22395515,smtWeld,smtWeld,SMT,20,8,0.0,expand,
22395516,smtWeld,smtWeld,SMT,20,8,0.0,expand,
22395517,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22395518,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22395519,smtWeld,smtWeld,SMT,20,10,0.0,expand,
22395520,smtWeld,smtWeld,SMT,5,4,0.0,expand,-55℃~+125℃ 0.3pF、0.6pF 15V 500nA 5A@8/20us 5V 6V 75W@8/20us Bidirectional ESD IEC 61000-4-2、IEC 61000-4-5 SOT-143 ESD and Surge Protection (TVS/ESD) ROHS
22395521,smtWeld,smtWeld,SMT,10,4,0.0,expand,-55℃~+150℃ 1 Independent 300mW 3uA 4.4V~5V 4.7V 500Ω 80Ω SOT-23 Zener Diodes ROHS
22395522,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22395523,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395524,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395525,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 1W 3.7V~4.1V 3.9V 50uA@1V 9Ω SOD-123 Zener Diodes ROHS
22395526,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395527,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395528,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395529,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22395530,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395531,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395532,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395533,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22395534,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395535,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395536,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395537,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395538,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395539,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395540,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395541,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 175Ω 1W 1uA@56V 71.2V~78.8V 75V SOD-123 Zener Diodes ROHS
22395542,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395543,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22395546,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395547,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 10uA@3V 4.47V~4.94V 4.7V 500mW SOD-123 Zener Diodes ROHS
22395549,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395550,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395551,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395553,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395554,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395555,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395556,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395557,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395558,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395559,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395560,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395561,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395562,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395563,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395564,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395565,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395566,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395567,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395568,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395569,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395570,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 100nA@10.5V 14.7V~15.3V 15V 200Ω 30Ω 500mW SOD-123 Zener Diodes ROHS
22395571,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22395572,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395573,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395574,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395575,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395576,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395577,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395578,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395579,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395580,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395581,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22395582,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399881,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 1uA@2V 400Ω 40Ω 5.49V~5.71V 5.6V 500mW SOD-123 Zener Diodes ROHS
22399882,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399883,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399885,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399886,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399887,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399888,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399889,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399890,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+150℃ 1 Independent 13.8V~15.6V 15V 200mW 30Ω 400Ω 50nA@10.5V SOD-323 Zener Diodes ROHS
22399891,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+150℃ 1 Independent 200mW 3uA@2V 4.4V~5V 4.7V 800Ω 80Ω SOD-323 Zener Diodes ROHS
22399892,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399893,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22399894,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399895,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 10uA@1V 23Ω 3.71V~4.1V 3.9V 500mW SOD-123 Zener Diodes ROHS
22399896,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 22Ω 4.09V~4.52V 4.3V 500mW 5uA@1V SOD-123 Zener Diodes ROHS
22399897,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399898,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399899,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22399900,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22435086,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435087,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435088,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435089,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22435090,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22435091,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 10uA@3V 1W 2Ω 5.86V~6.51V 6.2V SOD-123 Zener Diodes ROHS
22435092,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435093,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435094,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22435095,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435096,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22435097,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22435098,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 10uA@6V 1W 4.5Ω 7.79V~8.67V 8.2V SOD-123 Zener Diodes ROHS
22466338,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466339,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466340,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466341,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466342,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 100nA@9V 11.76V~12.24V 12V 35Ω 500mW SOD-123 Zener Diodes ROHS
22466343,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466344,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 1 Independent 1uA@3V 500mW 50Ω 6.08V~6.32V 6.2V SOD-123 Zener Diodes ROHS
22466345,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466346,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466347,smtWeld,smtWeld,SMT,5,4,0.0,expand,-55℃~+150℃ 1 Independent 3A 40V 450mV@3A 500uA@40V SOD-123FL Schottky Diodes ROHS
22466348,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22466349,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22466350,smtWeld,smtWeld,SMT,10,4,0.0,expand,1 Pair Common Cathode 1V@100mA 200mA 2uA@25V 30V 600mA SOT-23 Schottky Diodes ROHS
22466351,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466352,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466353,smtWeld,smtWeld,SMT,5,4,0.0,expand,
22466354,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466355,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466356,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466357,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466358,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466359,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466360,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466361,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+150℃ 1 Independent 10A 1A 1mA@30V 30V 550mV@1A SOD-323 Schottky Diodes ROHS
22466362,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466363,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466364,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466365,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22466366,smtWeld,smtWeld,SMT,10,4,0.0,expand,1 Pair Common Cathode 100mA 100nA@50V 1V@15mA 70V 70mA SOT-323 Schottky Diodes ROHS
22466367,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466368,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466369,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466370,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466371,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466372,smtWeld,smtWeld,SMT,20,6,0.0,expand,-40℃~+125℃ 10uA@40V 1A 200mA 40V 550mV@100mA Standalone SOD-523 Schottky Diodes ROHS
22466373,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466374,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466375,smtWeld,smtWeld,SMT,20,6,0.0,expand,
22466376,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22466377,smtWeld,smtWeld,SMT,15,4,0.0,expand,
22469448,smtWeld,smtWeld,SMT,10,4,0.0,expand,
22469449,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646260,smtWeld,smtWeld,SMT,20,6,0.0,expand,1V@40mA 200mA 20nA@30V 40V 600mA Standalone SOD-323 Schottky Diodes ROHS
28646261,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646262,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646263,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646264,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646265,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646266,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646267,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646268,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646269,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646270,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646271,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646272,smtWeld,smtWeld,SMT,10,4,0.0,expand,
28646273,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646274,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646275,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646276,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646288,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646289,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646290,smtWeld,smtWeld,SMT,15,4,0.0,expand,
28646291,smtWeld,smtWeld,SMT,15,4,0.0,expand,
28646293,smtWeld,smtWeld,SMT,2,0,0.0,expand,
28646294,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646297,smtWeld,smtWeld,SMT,2,0,0.0,expand,
28646298,smtWeld,smtWeld,SMT,15,4,0.0,expand,
28646300,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646301,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646303,smtWeld,smtWeld,SMT,15,4,0.0,expand,
1053,smtWeld,smtWeld,SMT,5,0,0.0,expand,
1133,smtWeld,smtWeld,SMT,5,5,0.0,expand,
9803,smtWeld,smtWeld,SMT,1,0,0.0,expand,
10000,smtWeld,smtWeld,SMT,2,0,0.0,expand,
14982,manualWeld,manualWeld,THT,5,5,0.0,expand,0805 Inductors (SMD) ROHS
14984,manualWeld,manualWeld,THT,5,5,0.0,expand,
14985,manualWeld,manualWeld,THT,5,5,0.0,expand,
14992,manualWeld,manualWeld,THT,5,5,0.0,expand,0805 Inductors (SMD) ROHS
14993,manualWeld,manualWeld,THT,5,5,0.0,expand,
16967,manualWeld,manualWeld,THT,5,5,0.0,expand,
23635,smtWeld,smtWeld,SMT,5,0,0.0,expand,
25740,smtWeld,smtWeld,SMT,5,5,0.0,expand,
27920,smtWeld,smtWeld,SMT,20,10,0.0,expand,
44161,smtWeld,smtWeld,SMT,5,5,0.0,expand,
49217,smtWeld,smtWeld,SMT,20,8,0.0,expand,
49340,smtWeld,smtWeld,SMT,5,2,0.0,expand,
50392,smtWeld,smtWeld,SMT,5,5,0.0,expand,
68176,smtWeld,smtWeld,SMT,5,5,0.0,expand,
72041,smtWeld,smtWeld,SMT,20,6,0.0,expand,
76718,smtWeld,smtWeld,SMT,2,0,0.0,expand,
93139,manualWeld,manualWeld,THT,5,0,0.0,expand,
96126,manualWeld,manualWeld,THT,5,0,0.0,expand,
96678,manualWeld,manualWeld,THT,5,5,0.0,expand,
